_id,id_pdc,statut_pdc,url_description_pdc,last_updated,coordonneesxy,adresse_station,code_insee_commune,arrondissement,id_pdc_local,id_station_local,id_station_itinerance,nom_station,implantation_station,nbre_pdc,date_maj,condition_acces,gratuit,paiement_acte,paiement_cb,paiement_autre,reservation,observations,siren_amenageur,contact_amenageur,nom_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,tarification,id_pdc_itinerance,date_mise_en_service,accessibilite_pmr,restriction_gabarit,station_deux_roues,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,prise_type_3,num_pdl,horaires,raccordement
664870e5c7ace53b266c2ab9,,En service,,,"{'lon': 2.2739246, 'lat': 48.850754}",14 Avenue Théophile Gauthier 75016 Paris,75116,16e Arrondissement,FR*V75*EPX16*08*5,FR*V75*PPX16*08,FRV75PPX1608,Paris | Avenue Théophile Gauthier 14,Voirie,6,2023-04-03,Accès libre,false,true,true,true,false,"['Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib', ""Plus d'information - https://belib.paris.fr""]",531680445,assistance.technique@tevgo.fr,TOTALENERGIES,TOTALENERGIES,assistance.technique@tevgo.fr,01 85 16 94 02,Belib',https://belib.paris,FRV75EPX16085,2021-07-22,Non accessible,aucune restriction,False,7,True,True,False,False,False,False,7457018712006,24/7,Direct
664870e5c7ace53b266c2aba,,En service,,,"{'lon': 2.3740363, 'lat': 48.898933}",1 Rue Jacques Duchesne 75019 Paris,75119,19e Arrondissement,FR*V75*EPX19*03*3,FR*V75*PPX19*03,FRV75PPX1903,Paris | Rue Jacques Duchesne 1,Voirie,6,2023-04-03,Accès libre,false,true,true,true,false,"['Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib', ""Plus d'information - https://belib.paris.fr""]",531680445,assistance.technique@tevgo.fr,TOTALENERGIES,TOTALENERGIES,assistance.technique@tevgo.fr,01 85 16 94 02,Belib',https://belib.paris,FRV75EPX19033,2021-07-13,Non accessible,aucune restriction,False,7,True,True,False,False,False,False,7549927542337,24/7,Direct
664870e5c7ace53b266c2abb,,En service,,,"{'lon': 2.336666, 'lat': 48.88109}",35 Rue Victor Massé 75009 Paris,75109,09e Arrondissement,FR*V75*EPX09*04*5,FR*V75*PPX09*04,FRV75PPX0904,Paris | Rue Victor Massé 35,Voirie,5,2023-04-03,Accès libre,false,true,true,true,false,"['Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib', ""Plus d'information - https://belib.paris.fr""]",531680445,assistance.technique@tevgo.fr,TOTALENERGIES,TOTALENERGIES,assistance.technique@tevgo.fr,01 85 16 94 02,Belib',https://belib.paris,FRV75EPX09045,2021-07-21,Non accessible,aucune restriction,False,7,True,True,False,False,False,False,7114471703073,24/7,Direct
664870e5c7ace53b266c2abc,,En service,,,"{'lon': 2.3480344, 'lat': 48.88836}",17 Rue Custine 75018 Paris,75118,18e Arrondissement,FR*V75*EPX18*05*2,FR*V75*PPX18*05,FRV75PPX1805,Paris | Rue Custine 17,Voirie,6,2023-04-03,Accès libre,false,true,true,true,false,"['Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib', ""Plus d'information - https://belib.paris.fr""]",531680445,assistance.technique@tevgo.fr,TOTALENERGIES,TOTALENERGIES,assistance.technique@tevgo.fr,01 85 16 94 02,Belib',https://belib.paris,FRV75EPX18052,2021-07-21,Non accessible,aucune restriction,False,7,True,True,False,False,False,False,7515629425149,24/7,Direct
664870e5c7ace53b266c2abd,,En service,,,"{'lon': 2.3480344, 'lat': 48.88836}",17 Rue Custine 75018 Paris,75118,18e Arrondissement,FR*V75*EPX18*05*6,FR*V75*PPX18*05,FRV75PPX1805,Paris | Rue Custine 17,Voirie,6,2023-04-03,Accès libre,false,true,true,true,false,"['Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib', ""Plus d'information - https://belib.paris.fr""]",531680445,assistance.technique@tevgo.fr,TOTALENERGIES,TOTALENERGIES,assistance.technique@tevgo.fr,01 85 16 94 02,Belib',https://belib.paris,FRV75EPX18056,2021-07-21,Non accessible,aucune restriction,False,7,True,True,False,False,False,False,7515629425149,24/7,Direct
664870e5c7ace53b266c2abe,,En service,,,"{'lon': 2.3454537, 'lat': 48.870422}",1 Rue d'Uzès 75002 Paris,75102,Paris centre,FR*V75*EPX02*07*1,FR*V75*PPX02*07,FRV75PPX0207,Paris | Rue d'Uzès 1,Voirie,5,2023-04-03,Accès libre,false,true,true,true,false,"['Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib', ""Plus d'information - https://belib.paris.fr""]",531680445,assistance.technique@tevgo.fr,TOTALENERGIES,TOTALENERGIES,assistance.technique@tevgo.fr,01 85 16 94 02,Belib',https://belib.paris,FRV75EPX02071,2021-10-12,Non accessible,aucune restriction,False,7,True,True,False,False,False,False,7166280676326,24/7,Direct
664870e5c7ace53b266c2abf,,En service,,,"{'lon': 2.3454537, 'lat': 48.870422}",1 Rue d'Uzès 75002 Paris,75102,Paris centre,FR*V75*EPX02*07*3,FR*V75*PPX02*07,FRV75PPX0207,Paris | Rue d'Uzès 1,Voirie,5,2023-04-03,Accès libre,false,true,true,true,false,"['Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib', ""Plus d'information - https://belib.paris.fr""]",531680445,assistance.technique@tevgo.fr,TOTALENERGIES,TOTALENERGIES,assistance.technique@tevgo.fr,01 85 16 94 02,Belib',https://belib.paris,FRV75EPX02073,2021-10-12,Non accessible,aucune restriction,False,7,True,True,False,False,False,False,7166280676326,24/7,Direct
664870e5c7ace53b266c2ac0,,En service,,,"{'lon': 2.3454537, 'lat': 48.870422}",1 Rue d'Uzès 75002 Paris,75102,Paris centre,FR*V75*EPX02*07*5,FR*V75*PPX02*07,FRV75PPX0207,Paris | Rue d'Uzès 1,Voirie,5,2023-04-03,Accès libre,false,true,true,true,false,"['Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib', ""Plus d'information - https://belib.paris.fr""]",531680445,assistance.technique@tevgo.fr,TOTALENERGIES,TOTALENERGIES,assistance.technique@tevgo.fr,01 85 16 94 02,Belib',https://belib.paris,FRV75EPX02075,2021-10-12,Non accessible,aucune restriction,False,7,True,True,False,False,False,False,7166280676326,24/7,Direct
664870e5c7ace53b266c2ac1,,En service,,,"{'lon': 2.36738, 'lat': 48.858967}",87 Boulevard Beaumarchais 75003 Paris,75103,Paris centre,FR*V75*EPX03*03*3,FR*V75*PPX03*03,FRV75PPX0303,Paris | Boulevard Beaumarchais 87,Voirie,6,2023-04-03,Accès libre,false,true,true,true,false,"['Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib', ""Plus d'information - https://belib.paris.fr""]",531680445,assistance.technique@tevgo.fr,TOTALENERGIES,TOTALENERGIES,assistance.technique@tevgo.fr,01 85 16 94 02,Belib',https://belib.paris,FRV75EPX03033,2022-04-22,Non accessible,aucune restriction,False,7,True,True,False,False,False,False,7116208317412,24/7,Direct
664870e5c7ace53b266c2ac2,,En service,,,"{'lon': 2.3564553, 'lat': 48.851254}",36 Quai de Béthune 75004 Paris,75104,Paris centre,FR*V75*EPX04*05*1,FR*V75*PPX04*05,FRV75PPX0405,Paris | Quai de Béthune 36,Voirie,5,2023-04-03,Accès libre,false,true,true,true,false,"['Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib', ""Plus d'information - https://belib.paris.fr""]",531680445,assistance.technique@tevgo.fr,TOTALENERGIES,TOTALENERGIES,assistance.technique@tevgo.fr,01 85 16 94 02,Belib',https://belib.paris,FRV75EPX04051,2021-08-11,Non accessible,aucune restriction,False,7,True,True,False,False,False,False,7368885579580,24/7,Direct
664870e5c7ace53b266c2ac3,,En service,,,"{'lon': 2.299582, 'lat': 48.85807}",45 Avenue de la Bourdonnais 75007 Paris,75107,07e Arrondissement,FR*V75*EPX07*08*3,FR*V75*PPX07*08,FRV75PPX0708,Paris | Avenue de la Bourdonnais 45,Voirie,6,2023-04-03,Accès libre,false,true,true,true,false,"['Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib', ""Plus d'information - https://belib.paris.fr""]",531680445,assistance.technique@tevgo.fr,TOTALENERGIES,TOTALENERGIES,assistance.technique@tevgo.fr,01 85 16 94 02,Belib',https://belib.paris,FRV75EPX07083,2021-09-01,Non accessible,aucune restriction,False,7,True,True,False,False,False,False,7431403662271,24/7,Direct
664870e5c7ace53b266c2ac4,,En service,,,"{'lon': 2.314663, 'lat': 48.8737}",37 Rue la Boétie 75008 Paris,75108,08e Arrondissement,FR*V75*EPX08*11*6,FR*V75*PPX08*11,FRV75PPX0811,Paris | Rue la Boétie 37,Voirie,6,2023-04-03,Accès libre,false,true,true,true,false,"['Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib', ""Plus d'information - https://belib.paris.fr""]",531680445,assistance.technique@tevgo.fr,TOTALENERGIES,TOTALENERGIES,assistance.technique@tevgo.fr,01 85 16 94 02,Belib',https://belib.paris,FRV75EPX08116,2021-09-14,Réservé PMR,aucune restriction,False,7,True,True,False,False,False,False,7591750987593,24/7,Direct
664870e5c7ace53b266c2ac5,,En service,,,"{'lon': 2.3044934, 'lat': 48.87835}",69 Rue de Courcelles 75008 Paris,75108,08e Arrondissement,FR*V75*EPX08*10*2,FR*V75*PPX08*10,FRV75PPX0810,Paris | Rue de Courcelles 69,Voirie,7,2023-04-03,Accès libre,false,true,true,true,false,"['Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib', ""Plus d'information - https://belib.paris.fr""]",531680445,assistance.technique@tevgo.fr,TOTALENERGIES,TOTALENERGIES,assistance.technique@tevgo.fr,01 85 16 94 02,Belib',https://belib.paris,FRV75EPX08102,2021-09-14,Non accessible,aucune restriction,True,3,True,True,False,False,False,False,7549927543998,24/7,Direct
664870e5c7ace53b266c2ac6,,En service,,,"{'lon': 2.3314662, 'lat': 48.85245}",38 Rue du Four 75006 Paris,75106,06e Arrondissement,FR*V75*EPX06*07*2,FR*V75*PPX06*07,FRV75PPX0607,Paris | Rue du Four 38,Voirie,6,2023-04-03,Accès libre,false,true,true,true,false,"['Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib', ""Plus d'information - https://belib.paris.fr""]",531680445,assistance.technique@tevgo.fr,TOTALENERGIES,TOTALENERGIES,assistance.technique@tevgo.fr,01 85 16 94 02,Belib',https://belib.paris,FRV75EPX06072,2021-08-17,Non accessible,aucune restriction,False,7,True,True,False,False,False,False,7387120022249,24/7,Direct
664870e5c7ace53b266c2ac7,,En service,,,"{'lon': 2.3314662, 'lat': 48.85245}",38 Rue du Four 75006 Paris,75106,06e Arrondissement,FR*V75*EPX06*07*6,FR*V75*PPX06*07,FRV75PPX0607,Paris | Rue du Four 38,Voirie,6,2023-04-03,Accès libre,false,true,true,true,false,"['Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib', ""Plus d'information - https://belib.paris.fr""]",531680445,assistance.technique@tevgo.fr,TOTALENERGIES,TOTALENERGIES,assistance.technique@tevgo.fr,01 85 16 94 02,Belib',https://belib.paris,FRV75EPX06076,2021-08-17,Non accessible,aucune restriction,False,7,True,True,False,False,False,False,7387120022249,24/7,Direct
664870e5c7ace53b266c2ac8,,En service,,,"{'lon': 2.301121, 'lat': 48.87057}",44 Avenue George V 75008 Paris,75108,08e Arrondissement,FR*V75*EPX08*14*6,FR*V75*PPX08*14,FRV75PPX0814,Paris | Avenue George V 44,Voirie,6,2023-04-03,Accès libre,false,true,true,true,false,"['Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib', ""Plus d'information - https://belib.paris.fr""]",531680445,assistance.technique@tevgo.fr,TOTALENERGIES,TOTALENERGIES,assistance.technique@tevgo.fr,01 85 16 94 02,Belib',https://belib.paris,FRV75EPX08146,2021-09-21,Non accessible,aucune restriction,False,7,True,True,False,False,False,False,7407814660788,24/7,Direct
664870e5c7ace53b266c2ac9,,En service,,,"{'lon': 2.372482, 'lat': 48.87179}",2 Rue du Buisson Saint Louis 75010 Paris,75110,10e Arrondissement,FR*V75*EPX10*06*1,FR*V75*PPX10*06,FRV75PPX1006,Paris | Rue du Buisson Saint Louis 2,Voirie,5,2023-04-03,Accès libre,false,true,true,true,false,"['Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib', ""Plus d'information - https://belib.paris.fr""]",531680445,assistance.technique@tevgo.fr,TOTALENERGIES,TOTALENERGIES,assistance.technique@tevgo.fr,01 85 16 94 02,Belib',https://belib.paris,FRV75EPX10061,2021-08-26,Non accessible,aucune restriction,False,7,True,True,False,False,False,False,7125325539031,24/7,Direct
664870e5c7ace53b266c2aca,,En service,,,"{'lon': 2.3953738, 'lat': 48.845577}",2 Rue Fabre d'Églantine 75012 Paris,75112,12e Arrondissement,FR*V75*EPX12*08*1,FR*V75*PPX12*08,FRV75PPX1208,Paris | Rue Fabre d'Églantine 2,Voirie,5,2023-04-03,Accès libre,false,true,true,true,false,"['Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib', ""Plus d'information - https://belib.paris.fr""]",531680445,assistance.technique@tevgo.fr,TOTALENERGIES,TOTALENERGIES,assistance.technique@tevgo.fr,01 85 16 94 02,Belib',https://belib.paris,FRV75EPX12081,2021-08-25,Non accessible,aucune restriction,False,7,True,True,False,False,False,False,7244283539846,24/7,Direct
664870e5c7ace53b266c2acb,,En service,,,"{'lon': 2.353056, 'lat': 48.834526}",1 Rue Croulebarbe 75013 Paris,75113,13e Arrondissement,FR*V75*EPX13*09*6,FR*V75*PPX13*09,FRV75PPX1309,Paris | Rue Croulebarbe 1,Voirie,6,2023-04-03,Accès libre,false,true,true,true,false,"['Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib', ""Plus d'information - https://belib.paris.fr""]",531680445,assistance.technique@tevgo.fr,TOTALENERGIES,TOTALENERGIES,assistance.technique@tevgo.fr,01 85 16 94 02,Belib',https://belib.paris,FRV75EPX13096,2021-12-01,Non accessible,aucune restriction,False,7,True,True,False,False,False,False,7362662713467,24/7,Direct
664870e5c7ace53b266c2acc,,En service,,,"{'lon': 2.3460584, 'lat': 48.83105}",24 Rue Vulpian 75013 Paris,75113,13e Arrondissement,FR*V75*EPX13*13*6,FR*V75*PPX13*13,FRV75PPX1313,Paris | Rue Vulpian 24,Voirie,6,2024-02-07,Accès libre,false,true,true,true,false,"['Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib', ""Plus d'information - https://belib.paris.fr""]",531680445,assistance.technique@tevgo.fr,TOTALENERGIES,TOTALENERGIES,assistance.technique@tevgo.fr,01 85 16 94 02,Belib',https://belib.paris,FRV75EPX13136,2023-03-29,Non accessible,aucune restriction,False,7,True,True,False,False,False,False,7339363148396,24/7,Direct
664870e5c7ace53b266c2acd,,En service,,,"{'lon': 2.3385, 'lat': 48.8913}",150 Rue Marcadet 75018 Paris,75118,18e Arrondissement,FR*V75*EPX18*06*2,FR*V75*PPX18*06,FRV75PPX1806,Paris | Rue Marcadet 150,Voirie,7,2023-04-03,Accès libre,false,true,true,true,false,"['Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib', ""Plus d'information - https://belib.paris.fr""]",531680445,assistance.technique@tevgo.fr,TOTALENERGIES,TOTALENERGIES,assistance.technique@tevgo.fr,01 85 16 94 02,Belib',https://belib.paris,FRV75EPX18062,2021-08-05,Non accessible,aucune restriction,True,3,True,True,False,False,False,False,7576845054524,24/7,Direct
664870e5c7ace53b266c2ace,,En service,,,"{'lon': 2.2913, 'lat': 48.8512}",43 Rue du Docteur Finlay 75015 Paris,75115,15e Arrondissement,FR*V75*EPX15*20*2,FR*V75*PPX15*20,FRV75PPX1520,Paris | Rue du Docteur Finlay 43,Voirie,7,2023-04-03,Accès libre,false,true,true,true,false,"['Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib', ""Plus d'information - https://belib.paris.fr""]",531680445,assistance.technique@tevgo.fr,TOTALENERGIES,TOTALENERGIES,assistance.technique@tevgo.fr,01 85 16 94 02,Belib',https://belib.paris,FRV75EPX15202,2022-02-10,Non accessible,aucune restriction,False,7,True,True,False,False,False,False,7491316831349,24/7,Direct
664870e5c7ace53b266c2acf,,En service,,,"{'lon': 2.3591, 'lat': 48.8861}",1 Rue Jean-François Lépine 75018 Paris,75118,18e Arrondissement,FR*V75*EPX18*07*6,FR*V75*PPX18*07,FRV75PPX1807,Paris | Rue Jean-François Lépine 1,Voirie,7,2023-04-03,Accès libre,false,true,true,true,false,"['Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib', ""Plus d'information - https://belib.paris.fr""]",531680445,assistance.technique@tevgo.fr,TOTALENERGIES,TOTALENERGIES,assistance.technique@tevgo.fr,01 85 16 94 02,Belib',https://belib.paris,FRV75EPX18076,2021-08-17,Non accessible,aucune restriction,True,3,True,True,False,False,False,False,7555716255509,24/7,Direct
664870e5c7ace53b266c2ad0,,En service,,,"{'lon': 2.2953, 'lat': 48.8472}",143 Avenue Émile Zola 75015 Paris,75115,15e Arrondissement,FR*V75*EPX15*26*3,FR*V75*PPX15*26,FRV75PPX1526,Paris |  Avenue Émile Zola 143,Voirie,6,2023-04-03,Accès libre,false,true,true,true,false,"['Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib', ""Plus d'information - https://belib.paris.fr""]",531680445,assistance.technique@tevgo.fr,TOTALENERGIES,TOTALENERGIES,assistance.technique@tevgo.fr,01 85 16 94 02,Belib',https://belib.paris,FRV75EPX15263,2021-09-07,Non accessible,aucune restriction,False,7,True,True,False,False,False,False,7434008581204,24/7,Direct
664870e5c7ace53b266c2ad1,,En service,,,"{'lon': 2.2953, 'lat': 48.8472}",143 Avenue Émile Zola 75015 Paris,75115,15e Arrondissement,FR*V75*EPX15*26*6,FR*V75*PPX15*26,FRV75PPX1526,Paris |  Avenue Émile Zola 143,Voirie,6,2023-04-03,Accès libre,false,true,true,true,false,"['Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib', ""Plus d'information - https://belib.paris.fr""]",531680445,assistance.technique@tevgo.fr,TOTALENERGIES,TOTALENERGIES,assistance.technique@tevgo.fr,01 85 16 94 02,Belib',https://belib.paris,FRV75EPX15266,2021-09-07,Non accessible,aucune restriction,False,7,True,True,False,False,False,False,7434008581204,24/7,Direct
664870e5c7ace53b266c2ad2,,En service,,,"{'lon': 2.2787, 'lat': 48.8373}",108 Rue Balard 75015 Paris,75115,15e Arrondissement,FR*V75*EPX15*28*6,FR*V75*PPX15*28,FRV75PPX1528,Paris | Rue Balard 108,Voirie,6,2023-04-03,Accès libre,false,true,true,true,false,"['Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib', ""Plus d'information - https://belib.paris.fr""]",531680445,assistance.technique@tevgo.fr,TOTALENERGIES,TOTALENERGIES,assistance.technique@tevgo.fr,01 85 16 94 02,Belib',https://belib.paris,FRV75EPX15286,2021-09-07,Non accessible,aucune restriction,False,7,True,True,False,False,False,False,7418668495710,24/7,Direct
664870e5c7ace53b266c2ad3,,En service,,,"{'lon': 2.2787, 'lat': 48.8373}",108 Rue Balard 75015 Paris,75115,15e Arrondissement,FR*V75*EPX15*28*4,FR*V75*PPX15*28,FRV75PPX1528,Paris | Rue Balard 108,Voirie,6,2023-04-03,Accès libre,false,true,true,true,false,"['Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib', ""Plus d'information - https://belib.paris.fr""]",531680445,assistance.technique@tevgo.fr,TOTALENERGIES,TOTALENERGIES,assistance.technique@tevgo.fr,01 85 16 94 02,Belib',https://belib.paris,FRV75EPX15284,2021-09-07,Non accessible,aucune restriction,False,7,True,True,False,False,False,False,7418668495710,24/7,Direct
664870e5c7ace53b266c2ad4,,En service,,,"{'lon': 2.2927, 'lat': 48.8685}",16 Place des États-Unis 75016 Paris,75116,16e Arrondissement,FR*V75*EPX16*11*5,FR*V75*PPX16*11,FRV75PPX1611,Paris | Place des États-Unis 16,Voirie,5,2023-04-03,Accès libre,false,true,true,true,false,"['Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib', ""Plus d'information - https://belib.paris.fr""]",531680445,assistance.technique@tevgo.fr,TOTALENERGIES,TOTALENERGIES,assistance.technique@tevgo.fr,01 85 16 94 02,Belib',https://belib.paris,FRV75EPX16115,2021-09-01,Non accessible,aucune restriction,False,7,True,True,False,False,False,False,7480028843020,24/7,Direct
664870e5c7ace53b266c2ad5,,En service,,,"{'lon': 2.274, 'lat': 48.8603}",20 Boulevard Émile Augier 75016 Paris,75116,16e Arrondissement,FR*V75*EPX16*15*6,FR*V75*PPX16*15,FRV75PPX1615,Paris | Boulevard Émile Augier 20,Voirie,6,2023-04-03,Accès libre,false,true,true,true,false,"['Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib', ""Plus d'information - https://belib.paris.fr""]",531680445,assistance.technique@tevgo.fr,TOTALENERGIES,TOTALENERGIES,assistance.technique@tevgo.fr,01 85 16 94 02,Belib',https://belib.paris,FRV75EPX16156,2021-09-14,Non accessible,aucune restriction,False,7,True,True,False,False,False,False,7467293676602,24/7,Direct
664870e5c7ace53b266c2ad6,,En service,,,"{'lon': 2.304, 'lat': 48.8914}",11 Rue Marguerite Long 75017 Paris,75117,17e Arrondissement,FR*V75*EPX17*07*5,FR*V75*PPX17*07,FRV75PPX1707,Paris | Rue Marguerite Long 11,Voirie,6,2023-04-03,Accès libre,false,true,true,true,false,"['Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib', ""Plus d'information - https://belib.paris.fr""]",531680445,assistance.technique@tevgo.fr,TOTALENERGIES,TOTALENERGIES,assistance.technique@tevgo.fr,01 85 16 94 02,Belib',https://belib.paris,FRV75EPX17075,2021-09-07,Non accessible,aucune restriction,False,7,True,True,False,False,False,False,7567583114372,24/7,Direct
664870e5c7ace53b266c2ad7,,En service,,,"{'lon': 2.3151, 'lat': 48.8863}",67 Rue Dulong 75017 Paris,75117,17e Arrondissement,FR*V75*EPX17*10*2,FR*V75*PPX17*10,FRV75PPX1710,Paris | Rue Dulong 67,Voirie,5,2023-04-03,Accès libre,false,true,true,true,false,"['Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib', ""Plus d'information - https://belib.paris.fr""]",531680445,assistance.technique@tevgo.fr,TOTALENERGIES,TOTALENERGIES,assistance.technique@tevgo.fr,01 85 16 94 02,Belib',https://belib.paris,FRV75EPX17102,2021-09-14,Non accessible,aucune restriction,False,7,True,True,False,False,False,False,7592040423151,24/7,Direct
664870e5c7ace53b266c2ad8,,En service,,,"{'lon': 2.3222, 'lat': 48.8888}",126 Rue Legendre 75017 Paris,75117,17e Arrondissement,FR*V75*EPX17*08*2,FR*V75*PPX17*08,FRV75PPX1708,Paris | Rue Legendre 126,Voirie,5,2023-04-03,Accès libre,false,true,true,true,false,"['Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib', ""Plus d'information - https://belib.paris.fr""]",531680445,assistance.technique@tevgo.fr,TOTALENERGIES,TOTALENERGIES,assistance.technique@tevgo.fr,01 85 16 94 02,Belib',https://belib.paris,FRV75EPX17082,2022-02-03,Non accessible,aucune restriction,False,7,True,True,False,False,False,False,7553690206222,24/7,Direct
664870e5c7ace53b266c2ad9,,En service,,,"{'lon': 2.3866, 'lat': 48.8824}",82 Rue de Crimée 75019 Paris,75119,19e Arrondissement,FR*V75*EPX19*11*3,FR*V75*PPX19*11,FRV75PPX1911,Paris | Rue de Crimée 82,Voirie,6,2023-04-03,Accès libre,false,true,true,true,false,"['Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib', ""Plus d'information - https://belib.paris.fr""]",531680445,assistance.technique@tevgo.fr,TOTALENERGIES,TOTALENERGIES,assistance.technique@tevgo.fr,01 85 16 94 02,Belib',https://belib.paris,FRV75EPX19113,2021-09-21,Non accessible,aucune restriction,False,7,True,True,False,False,False,False,7287264725213,24/7,Direct
664870e5c7ace53b266c2ada,,En service,,,"{'lon': 2.363958, 'lat': 48.853573}",2 Rue Neuve Saint-Pierre 75004 Paris,75104,Paris centre,FR*V75*EPX04*09*3,FR*V75*PPX04*09,FRV75PPX0409,Paris | Rue Neuve Saint-Pierre 2,Voirie,5,2023-04-03,Accès libre,false,true,true,true,false,"['Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib', ""Plus d'information - https://belib.paris.fr""]",531680445,assistance.technique@tevgo.fr,TOTALENERGIES,TOTALENERGIES,assistance.technique@tevgo.fr,01 85 16 94 02,Belib',https://belib.paris,FRV75EPX04093,2021-10-12,Non accessible,aucune restriction,False,7,True,True,False,False,False,False,7165122934011,24/7,Direct
664870e5c7ace53b266c2adb,,En service,,,"{'lon': 2.310832, 'lat': 48.877834}",43 Rue de Monceau 75008 Paris,75108,08e Arrondissement,FR*V75*EPX08*19*5,FR*V75*PPX08*19,FRV75PPX0819,Paris | Rue de Monceau 43,Voirie,6,2023-04-03,Accès libre,false,true,true,true,false,"['Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib', ""Plus d'information - https://belib.paris.fr""]",531680445,assistance.technique@tevgo.fr,TOTALENERGIES,TOTALENERGIES,assistance.technique@tevgo.fr,01 85 16 94 02,Belib',https://belib.paris,FRV75EPX08195,2021-10-19,Non accessible,aucune restriction,False,7,True,True,False,False,False,False,7543270525086,24/7,Direct
664870e5c7ace53b266c2adc,,En service,,,"{'lon': 2.3082976, 'lat': 48.876186}",40 Rue de Courcelles 75008 Paris,75108,08e Arrondissement,FR*V75*EPX08*20*5,FR*V75*PPX08*20,FRV75PPX0820,Paris | Rue de Courcelles 40,Voirie,6,2023-04-03,Accès libre,false,true,true,true,false,"['Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib', ""Plus d'information - https://belib.paris.fr""]",531680445,assistance.technique@tevgo.fr,TOTALENERGIES,TOTALENERGIES,assistance.technique@tevgo.fr,01 85 16 94 02,Belib',https://belib.paris,FRV75EPX08205,2021-10-26,Non accessible,aucune restriction,False,7,True,True,False,False,False,False,7564833476105,24/7,Direct
664870e5c7ace53b266c2add,,En service,,,"{'lon': 2.345487, 'lat': 48.882973}",31 boulevard Rochechouart 75009 Paris,75109,09e Arrondissement,FR*V75*EPX09*08*6,FR*V75*PPX09*08,FRV75PPX0908,Paris | boulevard Rochechouart 31,Voirie,7,2023-04-03,Accès libre,false,true,true,true,false,"['Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib', ""Plus d'information - https://belib.paris.fr""]",531680445,assistance.technique@tevgo.fr,TOTALENERGIES,TOTALENERGIES,assistance.technique@tevgo.fr,01 85 16 94 02,Belib',https://belib.paris,FRV75EPX09086,2021-11-16,Non accessible,aucune restriction,False,3,True,True,False,False,False,False,7129377637463,24/7,Direct
